Transaction Date,Car Brand,Car Model,Displacement (c.c.),Manufacture Year,No. of Previous Owners,Milleage (km),Exterior Color,Reference Price (HKD)
2022/08,NISSAN,SERENA SH GREEN HWS 2.0L,1997.0,2015.0,0,20000.0,Brown/Grey,"$88,000"
2022/08,HONDA,VEZEL,1496.0,2017.0,0,75000.0,Blue,"$168,000"
2022/08,INFINITI,QX70 3.7 AWD-BLACK TRIM,3696.0,2017.0,1,18200.0,Black,"$188,000"
2022/08,TOYOTA,CAMRY 2.5,2494.0,2014.0,1,42000.0,White-Var,"$98,000"
2022/08,HONDA,JAZZ EX,1498.0,2021.0,0,11700.0,Silver,"$178,000"
2022/08,HONDA,ODYSSEY 2.4,2356.0,2017.0,1,17500.0,Purple,"$208,000"
2022/08,HONDA,STEPWGN L,1496.0,2017.0,1,61000.0,White,"$158,000"
2022/08,FORD,KUGA,1596.0,2014.0,0,29600.0,Grey-Var,"$68,000"
2022/08,BMW,218IA GRAN TOURER,1499.0,2018.0,0,30517.0,White,"$183,000"
2022/08,BMW,520IA,1997.0,2015.0,1,77800.0,Grey,"$128,000"
2022/08,FORD,GRAND C-MAX 1.5 7SEAT,1498.0,2017.0,0,79000.0,Brown,"$88,000"
2022/08,MINI,5-DOOR COOPER AUTOMATIC,1499.0,2017.0,0,17000.0,White/Black,"$158,000"
2022/08,MINI,5-DOOR ONE AUTOMATIC,1198.0,2016.0,1,29000.0,White,"$128,000"
2022/08,VOLKSWAGEN,PASSAT 1.8T,1798.0,2013.0,0,64417.0,White,"$68,000"
2022/08,HONDA,STEPWGN SPADA,1496.0,2019.0,0,12802.0,White,"$278,000"
2022/08,MITSUBISHI,LANCER 1.8,1798.0,2011.0,1,86000.0,Grey,"$63,000"
2022/08,HONDA,ODYSSEY,2356.0,2015.0,1,45000.0,Black-Var,"$150,000"
2022/08,NISSAN,X-TRAIL PLUS +,1997.0,2018.0,0,20000.0,White,"$158,000"
2022/08,NISSAN,SERENA LIFE CARE VEHICLE CHAIR CAB SLOPE E-POWER,1198.0,2021.0,0,30.0,White,"$688,000"
2022/08,TOYOTA,PRIUS C,1497.0,2015.0,2,35000.0,Grey-Var,"$118,000"
2022/08,BMW,220IA GRAN TOURER,1998.0,2016.0,1,59100.0,White,"$138,000"
2022/08,AUDI,Q3 2.0 QUATTRO 170HP,1984.0,2014.0,2,45000.0,Orange,"$98,000"
2022/08,TOYOTA,ALPHARD 2.5,2494.0,2016.0,1,63000.0,Black,"$298,000"
2022/08,MERCEDES BENZ,C200 (W205),1991.0,2018.0,0,52000.0,Blue,"$238,000"
2022/08,MERCEDES BENZ,GLA200,1595.0,2016.0,1,25818.0,Red-Var,"$178,000"
2022/08,TOYOTA,SPADE,1496.0,2020.0,0,12000.0,Black-Var,"$159,000"
2022/08,TESLA,MODEL S 85KWH PERFORMANCE,0.0,2014.0,0,22200.0,Black,"$248,000"
2022/08,NISSAN,X-TRAIL PLUS +,1997.0,2018.0,0,22900.0,Grey,"$168,000"
2022/08,MERCEDES BENZ,A200,1595.0,2016.0,1,30300.0,Grey,"$158,000"
2022/08,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2017.0,0,44000.0,Blue,"$188,000"
2022/08,BMW,X1 SDRIVE 18IA,1499.0,2017.0,0,28500.0,Silver,"$188,000"
2022/08,HONDA,FREED,1496.0,2021.0,0,16900.0,Grey,"$198,000"
2022/08,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2017.0,0,64000.0,Blue,"$178,000"
2022/08,HONDA,JAZZ EX,1498.0,2021.0,0,5000.0,Blue,"$178,000"
2022/08,HONDA,ACCORD 2.4,2354.0,2008.0,0,86000.0,Beige,"$38,000"
2022/08,MAZDA,MAZDA2 IPM4 1.5 HIGH,1496.0,2021.0,0,6800.0,Brown,"$159,800"
2022/08,AUDI,TT ROADSTER,1984.0,2015.0,2,26000.0,Blue,"$238,000"
2022/08,HONDA,CRV,1498.0,2021.0,0,1400.0,Silver,"$298,000"
2022/08,INFINITI,QX30 2.0T SENSORY,1991.0,2018.0,0,46682.0,Silver,"$158,000"
2022/08,TOYOTA,SPADE,1496.0,2016.0,1,43200.0,Yellow,"$103,000"
2022/08,VOLKSWAGEN,POLO 1.2 TSI,1197.0,2017.0,0,24000.0,Grey,"$98,000"
2022/08,TOYOTA,PREVIA 2.4 7-SEATER,2362.0,2011.0,0,80000.0,Silver,"$88,000"
2022/08,NISSAN,JUKE TURBO,999.0,2020.0,0,11000.0,Red/Black,"$158,000"
2022/08,NISSAN,TIIDA GREEN HATCHBACK,1498.0,2010.0,0,53000.0,Silver,"$68,000"
2022/08,BMW,120IA M SPORT EDITION,1998.0,2018.0,0,21500.0,Grey,"$188,000"
2022/08,AUDI,A3 SB 1.4 TFSI (8VA),1395.0,2016.0,1,69833.0,Black,"$138,000"
2022/08,SUZUKI,SOLIO,1242.0,2015.0,1,82000.0,Brown,"$88,000"
2022/08,AUDI,Q5 3.0 QUATTRO,2995.0,2012.0,2,56000.0,Grey,"$88,000"
2022/08,HONDA,JAZZ,1496.0,2018.0,0,22833.0,Yellow,"$138,000"
2022/08,AUDI,A6 35 TFSI,1798.0,2015.0,2,65000.0,Black,"$98,000"
2022/08,HONDA,VEZEL EX,1496.0,2016.0,1,55000.0,Silver,"$148,000"
2022/08,MERCEDES BENZ,GLA200,1595.0,2019.0,1,35143.0,Blue,"$228,000"
2022/08,MERCEDES BENZ,B220 (W247),1991.0,2019.0,0,22080.0,Black,"$258,000"
2022/08,NISSAN,QASHQAI PLUS,1997.0,2018.0,0,26400.0,Grey,"$178,000"
2022/08,TOYOTA,RACTIS VERSO,1497.0,2012.0,1,78500.0,Purple,"$88,000"
2022/08,BMW,218IA ACTIVE TOURER,1499.0,2014.0,0,23000.0,Silver,"$98,000"
2022/08,TOYOTA,COROLLA,1496.0,2016.0,2,51500.0,Silver,"$83,000"
2022/08,BMW,218IA ACTIVE TOURER,1499.0,2014.0,0,46000.0,White,"$103,000"
2022/08,MAZDA,MAZDA6 2.5,2488.0,2015.0,1,37500.0,White,"$108,000"
2022/08,HONDA,ODYSSEY 2.4 ABSOLUTE,2354.0,2012.0,0,92000.0,White,"$83,000"
2022/08,AUDI,Q5 45 TFSI QUATTRO,1984.0,2017.0,1,31000.0,Blue,"$218,000"
2022/08,TOYOTA,NOAH,1987.0,2018.0,0,57000.0,White-Var,"$228,000"
2022/08,HONDA,JAZZ 1.5,1496.0,2018.0,0,20500.0,Grey,"$163,000"
2022/08,SUZUKI,HUSTLER,658.0,2018.0,0,16000.0,Orange,"$138,000"
2022/08,BMW,220IA GRAN TOURER - LUXURY (F46),1998.0,2018.0,1,26500.0,Black,"$228,000"
2022/08,AUDI,A4 AVANT 40 TFSI,1984.0,2018.0,0,69900.0,Grey,"$168,000"
2022/07,MINI,COOPER CLUBMAN,1499.0,2020.0,0,16000.0,Silver,"$238,000"
2022/07,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2017.0,0,74000.0,Red/Black,"$158,000"
2022/07,KIA,SORENTO PE 2.4 GDI GT AWD,2359.0,2018.0,0,19700.0,Black,"$208,000"
2022/07,NISSAN,QASHQAI PLUS,1997.0,2018.0,0,39000.0,Black,"$178,000"
2022/07,AUDI,Q3 45 TFSI QUATTRO S LINE,1984.0,2019.0,0,14500.0,White,"$318,000"
2022/07,HONDA,VEZEL,1496.0,2019.0,0,37500.0,Purple,"$188,000"
2022/07,AUDI,A4 AVANT 40 TFSI,1984.0,2017.0,1,17600.0,Grey,"$148,000"
2022/07,INFINITI,QX50 2.0T ESSENTIAL,1997.0,2018.0,0,9600.0,Black,"$238,000"
2022/07,LEXUS,GS200T,1998.0,2017.0,0,46000.0,Black-Var,"$233,000"
2022/07,TOYOTA,SPADE,1496.0,2017.0,0,22000.0,White-Var,"$118,000"
2022/07,MERCEDES BENZ,GLE450 4M (V167),2999.0,2019.0,0,17500.0,White,"$798,000"
2022/07,MERCEDES BENZ,MERCEDES-AMG GLC43 (X253),2996.0,2017.0,0,29000.0,Grey,"$458,000"
2022/07,MERCEDES BENZ,GLC 300,1991.0,2018.0,0,55500.0,Black,"$378,000"
2022/07,BENTLEY,CONTINENTAL FLYING SPUR,6000.0,2017.0,1,2500.0,Gold,"$2,308,000"
2022/07,BENTLEY,CONTINENTAL GT,3993.0,2012.0,0,14000.0,Black,"$1,211,000"
2022/07,BMW,320IA SALOON M SPORT EDITION (G20),1998.0,2019.0,0,51000.0,Grey,"$258,000"
2022/07,LEXUS,ES250,2487.0,2018.0,0,24000.0,White-Var,"$268,000"
2022/07,HONDA,JAZZ 1.5,1496.0,2017.0,0,30000.0,Orange,"$138,000"
2022/07,ROLLS ROYCE,GHOST BLACK BADGE,6592.0,2017.0,0,1400.0,Grey,"$3,980,000"
2022/07,AUDI,Q7 40 TFSI QUATTRO,1984.0,2017.0,0,50000.0,Black,"$328,000"
2022/07,NISSAN,SERENA 2.0 HWS,1997.0,2013.0,1,43800.0,Blue,"$98,000"
2022/07,FORD,KUGA,1498.0,2015.0,2,65000.0,Blue-Var,"$99,000"
2022/07,NISSAN,QASHQAI,1997.0,2017.0,0,34500.0,Brown,"$138,000"
2022/07,BMW,X3 XDRIVE20IA XLINE (G01),1998.0,2019.0,0,9700.0,Brown,"$368,000"
2022/07,HONDA,VEZEL,1496.0,2016.0,0,44000.0,Blue,"$158,000"
2022/07,VOLKSWAGEN,TIGUAN 160PS DSG BMT,1390.0,2015.0,0,68000.0,Red-Var,"$98,000"
2022/07,NISSAN,QASHQAI PLUS,1997.0,2016.0,0,91000.0,White,"$118,000"
2022/07,HONDA,STEPWGN SPADA,1496.0,2020.0,0,20000.0,White,"$298,000"
2022/07,AUDI,A4 AVANT 30 TFSI,1395.0,2017.0,1,45000.0,Blue,"$198,000"
2022/07,HONDA,JAZZ CROSSTAR,1498.0,2021.0,0,13000.0,Grey,"$178,000"
2022/07,TOYOTA,RAV4,1987.0,2019.0,1,22000.0,Red-Var,"$218,000"
2022/07,MAZDA,BIANTE HIGHER VERSION,1998.0,2017.0,0,43700.0,Blue,"$118,000"
2022/07,MINI,COOPER COUNTRYMAN AT,1598.0,2011.0,0,17400.0,Blue/White,"$98,000"
2022/07,BMW,218IA GRAN TOURER,1499.0,2017.0,1,70000.0,Blue,"$163,000"
2022/07,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,1198.0,2019.0,0,48000.0,Red-Var,"$268,000"
2022/07,HONDA,JAZZ 1.5,1496.0,2015.0,1,33580.0,Black,"$108,000"
2022/07,NISSAN,NOTE DIG-S GREEN,1198.0,2018.0,1,35000.0,White,"$108,000"
2022/07,NISSAN,NV200 WELCAB,1597.0,2015.0,0,23660.0,Black,"$148,000"
2022/07,TOYOTA,CAMRY 2.5,2494.0,2012.0,1,39000.0,Silver,"$89,000"
2022/07,BMW,320IA,1995.0,2010.0,1,86000.0,Grey,"$68,000"
2022/07,LAND ROVER,EVOQUE 5DR DYNAMIC,1999.0,2015.0,0,63000.0,Black-Var,"$238,000"
2022/07,MERCEDES BENZ,C200 BE AMG ED FL,1796.0,2013.0,0,90413.0,Grey,"$98,000"
2022/07,INFINITI,QX30 2.0T SENSORY,1991.0,2018.0,0,69000.0,Black,"$158,000"
2022/07,NISSAN,SERENA SH GREEN HWS 2.0L,1997.0,2012.0,0,84000.0,Purple,"$69,800"
2022/07,AUDI,A4 30 TFSI,1395.0,2017.0,1,82500.0,Black,"$138,000"
2022/07,BMW,218IA GRAN TOURER,1499.0,2018.0,0,47000.0,White,"$178,000"
2022/07,BMW,218IA ACTIVE TOURER,1499.0,2019.0,0,27898.0,White,"$238,000"
2022/07,NISSAN,QASHQAI PLUS,1997.0,2015.0,0,39553.0,White,"$128,000"
2022/07,MERCEDES BENZ,E250,1991.0,2017.0,0,18000.0,Silver,"$338,000"
2022/07,BMW,218IA GRAN TOURER,1499.0,2021.0,0,3955.0,Black,"$288,000"
2022/07,MINI,COOPER M/T,1499.0,2020.0,0,12100.0,Green,"$218,000"
2022/07,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2019.0,0,45500.0,Gold,"$228,000"
2022/07,NISSAN,QASHQAI PLUS,1997.0,2017.0,0,55000.0,Grey,"$158,000"
2022/07,LEXUS,CT200H,1798.0,2015.0,1,67800.0,Black-Var,"$148,000"
2022/07,TOYOTA,SIENTA,1496.0,2018.0,0,38500.0,Silver,"$168,000"
2022/07,TOYOTA,RAV4,1987.0,2020.0,0,17000.0,Green-Var,"$238,000"
2022/07,BMW,520IA EXECUTIVE EFFICIENTDYNAMICS,1997.0,2012.0,0,73000.0,Grey,"$98,000"
2022/07,HONDA,FREED,1496.0,2017.0,0,13900.0,White,"$188,000"
2022/07,LEXUS,NX300,1998.0,2021.0,0,6000.0,Grey-Var,"$388,000"
2022/07,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2017.0,0,68000.0,White,"$163,000"
2022/07,TOYOTA,COROLLA,1497.0,2011.0,1,93000.0,Blue-Var,"$78,000"
2022/07,NISSAN,NOTE DIG-S GREEN,1198.0,2019.0,0,20700.0,Grey,"$128,000"
2022/07,NISSAN,QASHQAI,1997.0,2018.0,0,50100.0,Black,"$158,000"
2022/07,NISSAN,QASHQAI PLUS,1997.0,2015.0,0,22624.0,Red-Var,"$128,000"
2022/07,VOLKSWAGEN,TOURAN 280 TSI TEAM,1395.0,2017.0,0,25400.0,White,"$148,000"
2022/07,NISSAN,QASHQAI PLUS,1997.0,2016.0,2,36000.0,White,"$148,000"
2022/07,MAZDA,CX-5 IPM 2.0 CORE,1998.0,2021.0,0,8500.0,Black,"$208,000"
2022/07,HONDA,STEPWGN SPADA,1496.0,2018.0,0,66000.0,White,"$218,000"
2022/07,TOYOTA,SIENTA,1496.0,2018.0,0,80500.0,Black-Var,"$148,000"
2022/07,NISSAN,NOTE DIG-S GREEN,1198.0,2018.0,0,21000.0,Grey,"$108,000"
2022/07,HONDA,ODYSSEY 2.4,2356.0,2018.0,0,44000.0,Black,"$268,000"
2022/07,BMW,120IA M SPORT EDITION,1998.0,2018.0,0,14000.0,Grey,"$198,000"
2022/07,HONDA,FREED,1496.0,2020.0,0,6500.0,White,"$208,000"
2022/06,MERCEDES BENZ,E200 FL PREMIUM EDITION,1991.0,2015.0,0,14767.0,Blue,"$188,000"
2022/06,MINI,COOPER COUNTRYMAN AT,1499.0,2017.0,0,61000.0,Silver,"$158,000"
2022/06,MERCEDES BENZ,A200 FACELIFT (W176),1595.0,2018.0,0,17500.0,Blue,"$198,000"
2022/06,BMW,318IA,1499.0,2018.0,0,48087.0,White,"$188,000"
2022/06,AUDI,Q5 2.0 QUATTRO TIP,1984.0,2016.0,1,58678.0,Grey,"$188,000"
2022/06,AUDI,A8 LWB 3.0 QUATTRO,2995.0,2012.0,1,54326.0,Black,"$118,000"
2022/06,HONDA,STEPWGN SPADA,1496.0,2018.0,0,31000.0,Blue,"$258,000"
2022/06,HONDA,ODYSSEY,2356.0,2017.0,0,58000.0,Black,"$218,000"
2022/06,SUBARU,FORESTER 2.0I-S EYESIGHT HYBRID AWD CVT,1995.0,2019.0,0,39500.0,Blue,"$208,000"
2022/06,NISSAN,QASHQAI PLUS,1997.0,2015.0,1,54990.0,White,"$118,000"
2022/06,HONDA,VEZEL,1497.0,2015.0,0,74000.0,Black,"$138,000"
2022/06,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2017.0,1,25000.0,White,"$178,000"
2022/06,JAGUAR,XE 20T PRESTIGE,1999.0,2016.0,0,30000.0,Green-Var,"$158,000"
2022/06,VOLKSWAGEN,GOLF SPORTSVAN 230,1395.0,2017.0,0,80516.0,Grey,"$98,000"
2022/06,MAZDA,CX-5 IPM 2.5 I-PLUS,2488.0,2018.0,0,18000.0,Blue,"$218,000"
2022/06,BMW,118IA HATCHBACK,1995.0,2011.0,2,69957.0,Black,"$68,000"
2022/06,MAZDA,MAZDA5 2.0 HIGHER VERSION,1998.0,2018.0,0,33000.0,Grey,"$118,000"
2022/06,HONDA,JAZZ,1496.0,2019.0,0,34000.0,Grey,"$158,000"
2022/06,AUDI,A3 1.4 TFSI (8VS),1395.0,2016.0,1,17700.0,White,"$128,000"
2022/06,HONDA,FREED,1496.0,2018.0,0,8600.0,Grey,"$188,000"
2022/06,TOYOTA,NOAH,1987.0,2009.0,1,57500.0,Silver,"$68,000"
2022/06,NISSAN,SERENA HWS VIP,1997.0,2017.0,1,37877.0,Black/Silver,"$188,000"
2022/06,TOYOTA,VOXY WELCAB,1986.0,2015.0,0,13970.0,White,"$358,000"
2022/06,TOYOTA,RAV4,1987.0,2020.0,0,34500.0,Blue-Var,"$228,000"
2022/06,MINI,5-DOOR COOPER AUTOMATIC,1499.0,2017.0,0,47900.0,Red/Black,"$168,000"
2022/06,HONDA,STEPWGN SPADA,1496.0,2019.0,0,17000.0,Black,"$268,000"
2022/06,HONDA,FREED,1496.0,2018.0,0,20500.0,Silver,"$178,000"
2022/06,NISSAN,QASHQAI PLUS,1997.0,2018.0,0,41500.0,White,"$168,000"
2022/06,NISSAN,SERENA HWS VIP,1997.0,2018.0,0,31500.0,Red/Black,"$198,000"
2022/06,INFINITI,QX50 2.0T ESSENTIAL,1997.0,2018.0,0,16000.0,Brown,"$253,000"
2022/06,MERCEDES BENZ,GLC250,1991.0,2018.0,0,58000.0,Grey,"$318,000"
2022/06,BMW,520IA SALOON - SPORT,1998.0,2019.0,0,9400.0,Black,"$348,000"
2022/06,AUDI,Q5 45 TFSI QUATTRO,1984.0,2018.0,0,29000.0,White,"$278,000"
2022/06,BMW,118IA SPORT SE (F20),1598.0,2013.0,2,55051.0,Black,"$93,000"
2022/06,MINI,JOHN COOPER WORKS CLUBMAN AUTOMATIC,1998.0,2018.0,1,57800.0,Green-Var,"$278,000"
2022/06,MERCEDES BENZ,A180 (W177),1332.0,2021.0,0,4448.0,Blue,"$298,000"
2022/06,TOYOTA,SIENTA,1496.0,2017.0,1,45100.0,Silver,"$148,000"
2022/06,VOLVO,V40 T4 INSCRIPTION,1969.0,2017.0,0,3000.0,Grey,"$148,000"
2022/06,MAZDA,MAZDA2,1498.0,2008.0,0,29427.0,Grey,"$58,000"
2022/06,SUBARU,FORESTER 2.0XT AWD CVT,1998.0,2013.0,0,53000.0,Grey,"$88,000"
2022/06,NISSAN,SERENA HIGHWAY STAR,1997.0,2011.0,0,49500.0,Purple,"$68,000"
2022/06,NISSAN,QASHQAI PLUS,1997.0,2014.0,1,69000.0,Grey,"$118,000"
2022/06,BMW,X4 XDRIVE30IA M SPORT EDITION (G02),1998.0,2018.0,0,34000.0,Red-Var,"$398,000"
2022/06,MAZDA,MAZDA2 IPM3 1.5 HIGH,1496.0,2018.0,1,43000.0,White,"$108,000"
2022/06,HONDA,VEZEL,1496.0,2017.0,0,55450.0,Black-Var,"$158,000"
2022/06,HONDA,CRV,1498.0,2018.0,1,25000.0,White,"$228,000"
2022/06,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2017.0,0,18800.0,Red/Black,"$188,000"
2022/06,AUDI,A4 30 TFSI,1395.0,2016.0,0,49000.0,Grey,"$138,000"
2022/06,VOLKSWAGEN,TIGUAN 330 TSI 4M TRAIL,1984.0,2016.0,1,46000.0,Orange,"$168,000"
2022/06,NISSAN,QASHQAI PLUS,1997.0,2019.0,0,15218.0,Grey,"$198,000"
2022/06,AUDI,Q3 2.0 QUATTRO 170HP,1984.0,2013.0,1,52000.0,Black,"$98,000"
2022/06,TOYOTA,CAMRY 2.5,2494.0,2013.0,0,69393.0,White-Var,"$98,000"
2022/06,TOYOTA,RAIZE,996.0,2020.0,0,17.0,White,"$288,000"
2022/06,HONDA,CRV,1498.0,2018.0,0,14000.0,Green-Var,"$228,000"
2022/06,AUDI,A3 SPORTBACK 1.4,1395.0,2016.0,1,32900.0,White,"$128,000"
2022/06,HONDA,STEPWGN SPADA,1496.0,2021.0,0,5000.0,Green,"$328,000"
2022/06,NISSAN,ELGRAND 250 HWS AVM,2488.0,2017.0,1,64000.0,White,"$188,000"
2022/06,FORD,FOCUS,1498.0,2015.0,1,53000.0,Black-Var,"$88,000"
2022/06,HONDA,JAZZ 1.5,1496.0,2015.0,0,43000.0,White,"$118,000"
2022/06,MAZDA,MAZDA2 IPM3 1.5 HIGH,1496.0,2018.0,1,42000.0,Grey,"$108,000"
2022/06,HONDA,STEPWGN SPADA,1496.0,2018.0,0,87500.0,Black,"$228,000"
2022/06,HONDA,STEPWGN L,1496.0,2020.0,0,11000.0,Purple,"$248,000"
2022/05,LAND ROVER,DISCOVERY SPT SE 7S,1999.0,2017.0,1,52000.0,White,"$278,000"
2022/05,HONDA,ODYSSEY ABSOLUTE,2354.0,2011.0,0,78000.0,White,"$98,000"
2022/05,HONDA,STEPWGN SPADA,1496.0,2015.0,1,65000.0,Purple,"$158,000"
2022/05,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,35300.0,Grey,"$158,000"
2022/05,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,1198.0,2020.0,0,36000.0,Black,"$288,000"
2022/05,KIA,MORNING,1248.0,2015.0,0,40000.0,Silver,"$69,000"
2022/05,MAZDA,MAZDA2 GVC 1.5 HIGH,1496.0,2018.0,0,8700.0,Grey,"$118,000"
2022/05,BMW,220IA COUPE SPORT,1997.0,2014.0,1,40420.0,Grey,"$148,000"
2022/05,NISSAN,TIIDA GREEN SEDAN 1.5L,1498.0,2010.0,1,83000.0,Black,"$58,000"
2022/05,TOYOTA,CAMRY 2.5 HYBRID,2494.0,2012.0,0,69700.0,Silver,"$98,000"
2022/05,NISSAN,SERENA GREEN HWS 2.0L,1997.0,2015.0,0,46000.0,Black,"$128,000"
2022/05,NISSAN,QASHQAI PLUS,1997.0,2017.0,1,51517.0,Blue,"$158,000"
2022/05,BMW,220IA GRAN TOURER,1998.0,2016.0,0,49000.0,Black,"$168,000"
2022/05,BMW,520IA EXECUTIVE EFFICIENTDYNAMICS,1997.0,2012.0,0,27800.0,Black,"$108,000"
2022/05,MERCEDES BENZ,E250 SPORT FACELIFT,1991.0,2014.0,1,61000.0,White,"$158,000"
2022/05,MAZDA,MAZDA5 2.0 HIGHER VERSION,1998.0,2014.0,0,57000.0,Grey,"$78,000"
2022/05,MAZDA,MAZDA3 HATCHBACK,1998.0,2021.0,0,2525.0,Black,"$228,000"
2022/05,HONDA,STEPWGN L,1496.0,2016.0,0,81500.0,Blue,"$158,000"
2022/05,SUBARU,XV 1.6,1600.0,2016.0,1,16795.0,Grey,"$118,000"
2022/05,VOLKSWAGEN,TOURAN 280 TSI TEAM,1395.0,2017.0,2,45000.0,White,"$128,000"
2022/05,MAZDA,MAZDA6 GVC 2.5 HIGH,2488.0,2018.0,0,42533.0,Black,"$168,000"
2022/05,AUDI,A5 COUPE 40 TFSI,1984.0,2017.0,0,44000.0,Grey,"$229,000"
2022/05,BMW,X3 XDRIVE20IA XLINE,1998.0,2018.0,0,19500.0,Brown,"$368,000"
2022/05,HONDA,JAZZ,1339.0,2014.0,1,22056.0,White,"$88,000"
2022/05,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,100.0,2019.0,1,34000.0,Red-Var,"$299,000"
2022/05,AUDI,Q5 45 TFSI QUATTRO,1984.0,2017.0,0,28200.0,Blue,"$248,000"
2022/05,TOYOTA,SIENTA,1496.0,2020.0,0,13000.0,Blue,"$188,000"
2022/05,BMW,X3 XDRIVE20D (F25),1995.0,2016.0,0,75000.0,Black,"$255,000"
2022/05,MITSUBISHI,DELICA 7S,2359.0,2016.0,0,66500.0,Grey,"$138,000"
2022/05,TOYOTA,PRIUS,1797.0,2017.0,0,57000.0,White,"$188,000"
2022/05,HONDA,FREED,1496.0,2017.0,2,60000.0,Gold-Var,"$168,000"
2022/05,BMW,X1 SDRIVE 18IA,1499.0,2018.0,0,12533.0,Brown,"$248,000"
2022/05,HYUNDAI,TUCSON PREMIUM,1999.0,2014.0,0,39000.0,Silver,"$88,000"
2022/05,NISSAN,SERENA HIGHWAY STAR VIP,1997.0,2019.0,0,33500.0,White,"$238,000"
2022/05,TOYOTA,YARIS CROSS,1490.0,2020.0,0,790.0,White/Black,"$279,000"
2022/05,HONDA,STEPWGN SPADA,1496.0,2020.0,0,11300.0,White,"$298,000"
2022/05,HONDA,STEPWGN SPADA,1496.0,2018.0,0,25000.0,Grey,"$268,000"
2022/05,HONDA,STEPWGN 2.0,1997.0,2015.0,0,89041.0,White,"$138,000"
2022/05,NISSAN,SERENA 2.0,1997.0,2014.0,0,69000.0,Brown,"$108,000"
2022/05,TOYOTA,ALPHARD,3456.0,2021.0,0,15000.0,White-Var,"$718,000"
2022/05,HONDA,CRV,1498.0,2021.0,0,3500.0,White,"$328,000"
2022/05,AUDI,Q5 45 TFSI QUATTRO S LINE,1984.0,2021.0,0,5700.0,Grey,"$458,000"
2022/05,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,1198.0,2021.0,0,7200.0,Gold,"$338,000"
2022/05,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,1198.0,2020.0,0,6900.0,Blue,"$318,000"
2022/05,BMW,218IA ACTIVE TOURER,1499.0,2017.0,0,57000.0,Grey,"$178,000"
2022/05,TOYOTA,SIENTA,1496.0,2018.0,0,39100.0,Blue-Var,"$168,000"
2022/05,HONDA,FREED,1496.0,2017.0,0,30000.0,Black,"$178,000"
2022/05,AUDI,A5 SPORTBACK 40 TFSI,1984.0,2017.0,0,34431.0,Black,"$243,000"
2022/05,TOYOTA,YARIS Z (M/T),1490.0,2020.0,0,917.0,White,"$249,000"
2022/05,INFINITI,Q50 2.0T PREMIUM,1991.0,2014.0,1,52000.0,Black-Var,"$118,000"
2022/05,VOLKSWAGEN,GOLF 230 TSI MATCH,1395.0,2018.0,2,48972.0,White,"$118,000"
2022/05,NISSAN,QASHQAI TURBO,1332.0,2020.0,0,1700.0,White,"$238,000"
2022/05,BMW,320 GT,1997.0,2015.0,0,57271.0,White,"$168,000"
2022/05,HONDA,FREED,1496.0,2020.0,0,18500.0,Silver,"$208,000"
2022/04,BMW,530IA TOURING SPORT,1998.0,2018.0,0,8600.0,Grey,"$408,000"
2022/04,HONDA,STEPWGN SPADA,1496.0,2021.0,0,800.0,White,"$313,000"
2022/04,TOYOTA,YARIS CROSS 1.5 HYBRID G,1490.0,2021.0,0,30.0,Blue,"$349,000"
2022/04,TOYOTA,CAMRY 2.5,2494.0,2018.0,1,32650.0,Blue,"$198,000"
2022/04,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,1198.0,2020.0,0,19000.0,Orange,"$308,000"
2022/04,VOLKSWAGEN,SCIROCCO 1.4 TSI,1390.0,2015.0,0,14000.0,Purple,"$108,000"
2022/04,AUDI,Q3 35 TFSI,1498.0,2019.0,0,15000.0,Red-Var,"$258,000"
2022/04,VOLKSWAGEN,PASSAT 1.4,1390.0,2014.0,1,43300.0,White,"$98,000"
2022/04,HONDA,CRV,1498.0,2018.0,0,36490.0,Black,"$259,000"
2022/04,NISSAN,QASHQAI PLUS,1997.0,2017.0,0,18000.0,White,"$178,000"
2022/04,MERCEDES BENZ,E200 FL PREMIUM EDITION,1991.0,2015.0,2,54052.0,White,"$188,000"
2022/04,BMW,X1 SDRIVE 18IA,1499.0,2018.0,0,28000.0,Silver,"$228,000"
2022/04,BMW,218IA ACTIVE TOURER,1499.0,2016.0,1,45000.0,Grey,"$138,000"
2022/04,HONDA,VEZEL EX,1496.0,2019.0,0,41000.0,Blue,"$198,000"
2022/04,MERCEDES BENZ,E350 AV,3498.0,2013.0,0,38393.0,Grey,"$158,000"
2022/04,BMW,118IA SPORT (F40),1499.0,2020.0,0,7400.0,Grey,"$258,000"
2022/04,TOYOTA,RAV4,1987.0,2019.0,0,16000.0,White-Var,"$218,000"
